Name;Total;rel_foreign;rel_women
Pohnsdorf;369;0.016172506738544475;0.5175202156334232
Postfeld;420;0.016548463356973995;0.5153664302600472
Rastorf;803;0.04767879548306148;0.5018773466833542
Schellhorn;1518;0.023668639053254437;0.5203412073490814
Wahlstorf;440;0.03644646924829157;0.5136986301369864
Warnau;392;0.03571428571428571;0.5153061224489796
Barsbek;562;0.008849557522123894;0.5168141592920354
Bendfeld;206;0.04975124378109453;0.565
Brodersdorf;409;0.0960591133004926;0.5172413793103449
Fahren;121;0.0234375;0.5190839694656488
Fiefbergen;529;0.007547169811320755;0.5264150943396226
Höhndorf;468;0.06926406926406926;0.5280172413793104
Köhn;760;0.0066050198150594455;0.512549537648613
Krokau;411;0.028985507246376812;0.5120772946859904
Krummbek;409;0.06157635467980296;0.4975369458128079
Laboe;5413;0.048226164079822616;0.5242933678182154
Lutterbek;318;0.04242424242424243;0.4879518072289157
Passade;380;0.10362694300518134;0.5129533678756477
Prasdorf;463;0.008583690987124463;0.5128755364806867
Probsteierhagen;2323;0.044415696420871065;0.5174343521308653
Schönberg (Holstein);6232;0.06772588669555449;0.5239088575096277
Stakendorf;480;0.042283298097251586;0.4840764331210191
Stein;815;0.046798029556650245;0.5086206896551724
Stoltenberg;322;0.021671826625386997;0.5092592592592593
Wendtorf;942;0.04055496264674493;0.5251336898395722
Wisch;671;0.025525525525525526;0.512012012012012
Dobersdorf;1123;0.025709219858156027;0.5066548358473825
Lammershagen;254;0.011811023622047244;0.49236641221374045
Martensrade;937;0.021413276231263382;0.5058949624866024
Mucheln;585;0.017271157167530225;0.4783362218370884
Schlesen;579;0.013937282229965157;0.5156794425087108
Selent;1713;0.06381733021077284;0.4783372365339578
Fargau-Pratjau;748;0.01747311827956989;0.49395973154362416
Heikendorf;8346;0.04949664429530201;0.5322387344199425
Mönkeberg;4070;0.037527593818984545;0.5235409514467877
Schönkirchen;6700;0.051515604001791844;0.510076130765786
Belau;391;0.007792207792207792;0.5297157622739018
Großharrie;482;0.026694045174537988;0.5112936344969199
Rendswühren;739;0.0;0.5040214477211796
Ruhwinkel;975;0.03205791106514995;0.49176954732510286
Schillsdorf;850;0.011764705882352941;0.4976470588235294
Stolpe;1272;0.01732283464566929;0.5216365066876475
Tasdorf;336;0.050595238095238096;0.5074183976261127
Wankendorf;2897;0.05046664362253716;0.5195298997580367
Altenholz;9897;0.05063163213744315;0.5237517687487366
Büdelsdorf, Stadt;10456;0.06620742441637964;0.5187027647565292
Eckernförde, Stadt;21408;0.05558150397010743;0.5266205865869605
Kronshagen;12213;0.05044218801179168;0.5284100212870476
Rendsburg, Stadt;29468;0.18121648224831988;0.5012727828123409
Wasbek;2473;0.05478896103896104;0.5251419302514193
Achterwehr;1077;0.03454715219421102;0.5139664804469274
Bredenbek;1547;0.015513897866839044;0.4983860555196901
Felde;2084;0.03224254090471607;0.5009624639076035
Krummwisch;708;0.027142857142857142;0.48857142857142855
Melsdorf;2076;0.04814636494944632;0.4973519499277805
Ottendorf;996;0.022022022022022022;0.5115346038114343
Quarnbek;1760;0.029076396807297605;0.5002849002849002
Westensee;1561;0.04043645699614891;0.5089858793324775
Dänischenhagen;3720;0.02851762173796072;0.5025572005383581
Noer;879;0.04218928164196123;0.49430523917995445
Schwedeneck;2845;0.02075272599366866;0.5068589518114668
Strande;1453;0.054558011049723756;0.5277008310249307
Felm;1227;0.022058823529411766;0.5245098039215687
Gettorf;7571;0.036351619299405155;0.5170544685351666
Lindau;1385;0.035945363048166784;0.4802300503235083
Neudorf-Bornstein;1115;0.022222222222222223;0.5227070347284061
Neuwittenbek;1164;0.059278350515463915;0.5055698371893744
Osdorf;2627;0.02408256880733945;0.5066819396716304
Schinkel;1038;0.06407766990291262;0.5082444228903976
Tüttendorf;1320;0.02669717772692601;0.4935064935064935
Böhnhusen;297;0.0;0.5085910652920962
Flintbek;7433;0.045748116254036596;0.5129205921938089
Schönhorst;322;0.05167173252279635;0.47706422018348627
Techelsdorf;143;0.07042253521126761;0.4788732394366197
Alt Duvenstedt;1906;0.03517060367454068;0.4997372569626905
Fockbek;6588;0.03888804496430199;0.5141337386018237
Nübbel;1539;0.029831387808041506;0.4915584415584416
Rickert;1053;0.02;0.5004766444232602
Bargstall;154;0.0196078431372549;0.4675324675324675
Breiholz;1328;0.019593067068575734;0.5007552870090635
Christiansholm;230;0.06521739130434782;0.4434782608695652
Elsdorf-Westermühlen;1613;0.028589185829707892;0.4956521739130435
Friedrichsgraben;47;0.0;0.5294117647058824
Friedrichsholm;392;0.015345268542199489;0.5230769230769231
Hamdorf;1346;0.023616236162361623;0.5025868440502587
Hohn;2474;0.04127883447996762;0.511928831378892
Königshügel;162;0.047619047619047616;0.4484848484848485
Lohe-Föhrden;446;0.0;0.4796380090497738
Prinzenmoor;158;0.05128205128205128;0.44871794871794873
Sophienhamm;307;0.01282051282051282;0.5192307692307693
Brinjahe;98;0.0;0.49514563106796117
Embühren;200;0.019704433497536946;0.495
Haale;506;0.01996007984031936;0.48897795591182364
Hamweddel;449;0.03111111111111111;0.47874720357941836
Hörsten;55;0.0;0.5272727272727272
Jevenstedt;3353;0.04626865671641791;0.5041766109785203
Luhnstedt;384;0.034210526315789476;0.5406824146981627
Schülp b. Rendsburg;1024;0.03529411764705882;0.5034280117531832
Stafstedt;346;0.04225352112676056;0.5070422535211268
Westerrönfeld;4955;0.04461942257217848;0.5220113085621971
Blumenthal;619;0.027552674230145867;0.5048701298701299
Mielkendorf;1398;0.04885057471264368;0.5157819225251076
Molfsee;5054;0.044986127625842254;0.5160523186682521
Rodenbek;460;0.04814004376367615;0.5285087719298246
Rumohr;826;0.017114914425427872;0.5073349633251834
Schierensee;351;0.040345821325648415;0.5130434782608696
Bargstedt;742;0.012096774193548387;0.5108108108108108
Bokel;584;0.018900343642611683;0.48877374784110533
Borgdorf-Seedorf;451;0.01762114537444934;0.5
Brammer;361;0.07242339832869081;0.4735376044568245
Dätgen;588;0.07550335570469799;0.5008403361344538
Eisendorf;293;0.023411371237458192;0.540268456375839
Ellerdorf;488;0.016597510373443983;0.5083333333333333
Emkendorf;1309;0.016781083142639208;0.498093058733791
Gnutz;1163;0.02323580034423408;0.5103270223752151
Groß Vollstedt;965;0.03199174406604747;0.5046439628482973
Krogaspe;433;0.011574074074074073;0.49074074074074076
Langwedel;1577;0.03087586641461878;0.4959042218021424
Nortorf, Stadt;6961;0.09183673469387756;0.5159574468085106
Oldenhütten;155;0.019867549668874173;0.47651006711409394
Schülp b. Nortorf;779;0.03979460847240052;0.5096277278562259
Timmaspe;1087;0.02552415679124886;0.5296262534184139
Warder;699;0.023154848046309694;0.5035971223021583
Bovenau;1082;0.01935483870967742;0.5073529411764706
Haßmoor;269;0.05474452554744526;0.5145985401459854
Ostenfeld (Rendsburg);583;0.03685092127303183;0.5100671140939598
Osterrönfeld;4988;0.04460518384569018;0.4941743672157493
Rade b. Rendsburg;220;0.07373271889400922;0.5161290322580645
Schacht-Audorf;4811;0.08643257843340951;0.49532516102223145
Schülldorf;752;0.0398406374501992;0.5
Bissee;172;0.030120481927710843;0.5384615384615384
Bordesholm;7791;0.05186801900115547;0.5249711131082295
Brügge;1121;0.04854368932038835;0.48144876325088337
Grevenkrug;217;0.0228310502283105;0.4818181818181818
Groß Buchwald;377;0.034759358288770054;0.44086021505376344
Hoffeld;179;0.03508771929824561;0.4678362573099415
Loop;185;0.042328042328042326;0.5161290322580645
Mühbrook;539;0.03171641791044776;0.4944237918215613
Negenharrie;381;0.0425531914893617;0.4786096256684492
Reesdorf;152;0.050955414012738856;0.4935897435897436
Schmalstede;291;0.04054054054054054;0.47474747474747475
Schönbek;221;0.04186046511627907;0.4511627906976744
Sören;195;0.0;0.526595744680851
Wattenbek;2866;0.0362495643081213;0.5118466898954703
Ascheffel;983;0.042682926829268296;0.5
Borgstedt;1742;0.02812858783008037;0.5157773952954676
Brekendorf;964;0.008307372793354102;0.4834710743801653
Bünsdorf;531;0.047080979284369114;0.5
Damendorf;409;0.04326923076923077;0.5072463768115942
Groß Wittensee;1314;0.03746177370030581;0.4965622612681436
Haby;547;0.0273224043715847;0.48633879781420764
Holtsee;1254;0.04340836012861737;0.505229283990346
Holzbunge;332;0.047619047619047616;0.5209580838323353
Hütten;219;0.023255813953488372;0.4558139534883721
Klein Wittensee;219;0.03982300884955752;0.48660714285714285
Neu Duvenstedt;138;0.046511627906976744;0.46564885496183206
Osterby;993;0.04154002026342452;0.4969574036511156
Owschlag;3686;0.05151843817787419;0.5044751830756713
Sehestedt;784;0.023017902813299233;0.5211267605633803
Ahlefeld-Bistensee;482;0.018556701030927835;0.5092783505154639
Altenhof;338;0.05934718100890208;0.4298507462686567
Barkelsby;1576;0.022137887413029727;0.5056890012642224
Brodersby;712;0.03385049365303244;0.5330520393811533
Damp;1514;0.14635761589403973;0.5119205298013245
Dörphof;740;0.04748982360922659;0.505420054200542
Fleckeby;2078;0.028901734104046242;0.5238784370477568
Gammelby;516;0.023121387283236993;0.5182341650671785
Güby;680;0.0861812778603269;0.4947994056463596
Holzdorf;875;0.03110599078341014;0.4948216340621404
Hummelfeld;278;0.010752688172043012;0.5234657039711191
Karby;556;0.05017921146953405;0.5207207207207207
Kosel;1400;0.022174535050071532;0.5175879396984925
Loose;861;0.04572098475967175;0.49824150058616645
Goosefeld;726;0.017955801104972375;0.5199449793672627
Rieseby;2835;0.043478260869565216;0.5263530244074991
Thumby;360;0.058823529411764705;0.5140449438202247
Waabs;1473;0.06784260515603799;0.505091649694501
Windeby;982;0.022222222222222223;0.49291497975708504
Winnemark;568;0.040280210157618214;0.47810858143607704
Arpsdorf;298;0.02348993288590604;0.49158249158249157
Aukrug;3723;0.05670518677774792;0.5087295192049422
Beldorf;288;0.02112676056338028;0.4666666666666667
Bendorf;440;0.04090909090909091;0.5147392290249433
Beringstedt;738;0.038356164383561646;0.49794801641586867
Bornholt;184;0.016574585635359115;0.49444444444444446
Ehndorf;599;0.025041736227045076;0.49326599326599324
Gokels;597;0.05201342281879195;0.5218855218855218
Grauel;276;0.025;0.5
Hanerau-Hademarschen;2905;0.044796691936595454;0.5096485182632667
Heinkenborstel;133;0.03597122302158273;0.4264705882352941
Hohenwestedt;5376;0.06874068554396423;0.5166759828582076
Jahrsdorf;231;0.039647577092511016;0.5221238938053098
Lütjenwestedt;560;0.038181818181818185;0.5181818181818182
Meezen;362;0.01907356948228883;0.5149051490514905
Mörel;261;0.03501945525291829;0.49609375
Nienborstel;591;0.023688663282571912;0.47368421052631576
Nindorf;639;0.037209302325581395;0.5069767441860465
Oldenbüttel;262;0.011152416356877323;0.4981684981684982
Osterstedt;653;0.05454545454545454;0.47192716236722304
Padenstedt;1764;0.023163841807909605;0.4917940011318619
Rade b. Hohenwestedt;98;0.09183673469387756;0.5102040816326531
Remmels;444;0.045351473922902494;0.5102040816326531
Seefeld;329;0.030395136778115502;0.5213414634146342
Steenfeld;329;0.030395136778115502;0.47692307692307695
Tackesdorf;70;0.04285714285714286;0.5142857142857142
Tappendorf;330;0.014970059880239521;0.4896142433234421
Thaden;241;0.04149377593360996;0.4708333333333333
Todenbüttel;1062;0.017958412098298678;0.4962121212121212
Wapelfeld;319;0.012539184952978056;0.5235109717868338
Kappeln, Stadt;8546;0.05162725357059237;0.5217747600093655
Schleswig, Stadt;24951;0.10915577647719073;0.516315240920388
Glücksburg (Ostsee), Stadt;6176;0.06775549805950841;0.5246564268391269
Harrislee;11792;0.1198508221732497;0.5183081878284455
Handewitt;11329;0.05454545454545454;0.5093123841468797
Eggebek;2483;0.06540169559951554;0.505853855470327
Janneby;406;0.012224938875305624;0.5147058823529411
Jerrishoe;1037;0.039309683604985615;0.4937679769894535
Jörl;866;0.020737327188940093;0.4839080459770115
Langstedt;1041;0.01730769230769231;0.5221153846153846
Sollerup;491;0.014198782961460446;0.49898580121703856
Süderhackstedt;345;0.008797653958944282;0.4662756598240469
Wanderup;2632;0.03338391502276176;0.5079605761940864
Borgwedel;726;0.035326086956521736;0.5448369565217391
Busdorf;2049;0.05170731707317073;0.5189873417721519
Dannewerk;1151;0.04163052905464007;0.5052083333333334
Fahrdorf;2604;0.03619561031959954;0.5129094412331406
Geltorf;351;0.02564102564102564;0.5213675213675214
Jagel;927;0.02918918918918919;0.48
Lottorf;242;0.0125;0.5423728813559322
Selk;827;0.02650602409638554;0.5012135922330098
Tastrup;395;0.042821158690176324;0.5113350125944585
Ausacker;513;0.021032504780114723;0.5019157088122606
Großsolt;1708;0.032825322391559206;0.5128956623681126
Hürup;1263;0.04451510333863275;0.4932378679395386
Husby;2302;0.038594969644405897;0.4989163415691374
Maasbüll;688;0.06213872832369942;0.4899135446685879
Freienwill;1589;0.035375868603916616;0.5025284450063211
Arnis, Stadt;276;0.07636363636363637;0.5163636363636364
Grödersby;217;0.0;0.5471698113207547
Oersberg;282;0.017482517482517484;0.4807017543859649
Rabenkirchen-Faulück;655;0.0791476407914764;0.4795144157814871
Dollerup;1042;0.030563514804202482;0.5138755980861244
Grundhof;1015;0.04420432220039293;0.5088408644400786
Langballig;1585;0.029224904701397714;0.5282898919262555
Munkbrarup;1133;0.028094820017559263;0.5114235500878734
Ringsberg;544;0.01845018450184502;0.5018450184501845
Wees;2406;0.04835348061692372;0.5198164372131832
Westerholz;773;0.040051679586563305;0.5219072164948454
Sieverstedt;1632;0.02626756261453879;0.4938949938949939
Tarp;5911;0.05964852990875296;0.5210339584389255
Oeversee;3485;0.03926626540556033;0.49296987087517935
Schnarup-Thumby;551;0.021739130434782608;0.5054151624548736
Sörup;4142;0.03743961352657005;0.5015711868503747
Mittelangeln;5300;0.06839221613451729;0.5193651993198564
Böxlund;115;0.0;0.44642857142857145
Großenwiehe;3202;0.025210084033613446;0.5009345794392523
Hörup;626;0.05305466237942122;0.4903536977491961
Holt;155;0.01948051948051948;0.5033112582781457
Jardelund;305;0.076158940397351;0.4868421052631579
Medelby;988;0.05337361530715005;0.4934673366834171
Meyn;729;0.033921302578018994;0.5027173913043478
Nordhackstedt;483;0.037894736842105266;0.4641350210970464
Osterby;307;0.009615384615384616;0.5127388535031847
Schafflund;2933;0.06294658046954746;0.5035726437563797
Wallsbüll;912;0.04515418502202643;0.5071507150715071
Weesby;434;0.058004640371229696;0.5242494226327945
Lindewitt;2000;0.021912350597609563;0.49800796812749004
Böel;730;0.023192360163710776;0.4904632152588556
Loit;256;0.011538461538461539;0.45384615384615384
Mohrkirch;935;0.014941302027748132;0.48242811501597443
Norderbrarup;661;0.010670731707317074;0.5
Nottfeld;112;0.0;0.47413793103448276
Rügge;232;0.0;0.5333333333333333
Saustrup;218;0.014492753623188406;0.4927536231884058
Scheggerott;343;0.022857142857142857;0.4899135446685879
Steinfeld;783;0.03065134099616858;0.514030612244898
Süderbrarup;5233;0.07245268591091569;0.5127175368139224
Ulsnis;708;0.02275960170697013;0.4921540656205421
Wagersrott;225;0.04054054054054054;0.46255506607929514
Boren;1118;0.05258467023172905;0.49508489722966936
Böklund;1681;0.15839808726838014;0.4946172248803828
Havetoft;961;0.027253668763102725;0.5094142259414226
Idstedt;871;0.03977272727272727;0.5170068027210885
Klappholz;460;0.052060737527114966;0.5010893246187363
Neuberend;1148;0.014010507880910683;0.5087565674255692
Schaalby;1526;0.02342225113858165;0.5100584036340039
Stolk;848;0.036427732079905996;0.5064782096584217
Struxdorf;670;0.03592814371257485;0.47904191616766467
Süderfahrenstedt;453;0.02145922746781116;0.5043103448275862
Taarstedt;928;0.01827956989247312;0.49730893433799783
Tolk;1046;0.026871401151631478;0.5033428844317096
Uelsby;407;0.04854368932038835;0.49514563106796117
Twedt;490;0.04819277108433735;0.52
Nübel;1284;0.021823850350740453;0.46879875195007803
Brodersby-Goltoft;658;0.03770739064856712;0.4857142857142857
Ahneby;204;0.024154589371980676;0.5263157894736842
Esgrus;815;0.018427518427518427;0.5251533742331288
Gelting;2306;0.0657439446366782;0.5116782006920415
Hasselberg;922;0.05070118662351672;0.49838187702265374
Kronsgaard;260;0.03007518796992481;0.5559701492537313
Maasholm;658;0.03787878787878788;0.48484848484848486
Nieby;128;0.0;0.6
Niesgrau;549;0.01834862385321101;0.47889908256880737
Pommerby;156;0.03164556962025317;0.50625
Rabel;629;0.004815409309791332;0.5
Rabenholz;294;0.010101010101010102;0.5135135135135135
Stangheck;229;0.017543859649122806;0.49122807017543857
Steinberg;863;0.04540162980209546;0.494199535962877
Sterup;1426;0.028109627547434995;0.5007032348804501
Stoltebüll;703;0.02857142857142857;0.5099431818181818
Steinbergkirche;2825;0.04969826056088037;0.5147319843805467
Bollingstedt;1407;0.03991446899501069;0.4768353528153956
Ellingstedt;735;0.014986376021798364;0.49184782608695654
Hollingstedt;1007;0.07586206896551724;0.47000983284169123
Hüsby;756;0.013315579227696404;0.4732620320855615
Jübek;2682;0.026129152668906308;0.5089686098654709
Lürschau;1080;0.025830258302583026;0.49722735674676527
Schuby;2739;0.04200146092037984;0.506208911614317
Silberstedt;2368;0.035910435149978874;0.4672581326573722
Treia;1612;0.03982576228998133;0.5043586550435866
Alt Bennebek;324;0.009174311926605505;0.4725609756097561
Bergenhusen;725;0.026170798898071626;0.4986301369863014
Börm;754;0.02774108322324967;0.5006605019815059
Dörpstedt;591;0.04568527918781726;0.5
Erfde;2048;0.03424657534246575;0.5044031311154599
Groß Rheide;945;0.01166489925768823;0.4883474576271186
Klein Bennebek;531;0.009505703422053232;0.4732824427480916
Klein Rheide;321;0.043343653250773995;0.47962382445141066
Kropp;6565;0.05734329723959128;0.5120537076594446
Meggerdorf;700;0.02695035460992908;0.5063649222065064
Tetenhusen;958;0.010341261633919338;0.5015511892450879
Tielen;290;0.017123287671232876;0.48639455782312924
Wohlde;499;0.0650887573964497;0.4862204724409449
Stapel;1927;0.029579657498702647;0.4901452282157676
Bad Bramstedt, Stadt;15158;0.11061275641448454;0.512365626854844
Bad Segeberg, Stadt;17664;0.1057099202082508;0.5200611170844887
Ellerau;6196;0.07843770174306004;0.5138754436915134
Henstedt-Ulzburg;27972;0.06926267610670099;0.5021631091565661
